course_id	part_number	chapter_id	chapter_number	chapter_name	chapter_title	chapter_description	chapter_url
5594931	2	5713566	1	determinez-et-federez-votre-communaute	Déterminez et fédérez votre communauté		https://openclassrooms.com/fr/courses/5594931-construisez-une-strategie-social-media/5713566-determinez-et-federez-votre-communaute
5594931	2	5713846	2	trouvez-votre-role-aupres-de-votre-communaute	Trouvez votre rôle auprès de votre communauté		https://openclassrooms.com/fr/courses/5594931-construisez-une-strategie-social-media/5713846-trouvez-votre-role-aupres-de-votre-communaute
5594931	3	5714211	1	retrouvez-vos-communautes-sur-les-plateformes-generalistes	Retrouvez vos communautés sur les plateformes généralistes		https://openclassrooms.com/fr/courses/5594931-construisez-une-strategie-social-media/5714211-retrouvez-vos-communautes-sur-les-plateformes-generalistes
5594931	3	5714481	2	pensez-aussi-aux-plateformes-sectorielles-ou-de-niche	Pensez aussi aux plateformes sectorielles ou de niche		https://openclassrooms.com/fr/courses/5594931-construisez-une-strategie-social-media/5714481-pensez-aussi-aux-plateformes-sectorielles-ou-de-niche
5594931	4	5729801	1	creez-et-publiez-votre-contenu	Créez et publiez votre contenu		https://openclassrooms.com/fr/courses/5594931-construisez-une-strategie-social-media/5729801-creez-et-publiez-votre-contenu
5594931	4	5730966	2	animez-les-conversations	Animez les conversations		https://openclassrooms.com/fr/courses/5594931-construisez-une-strategie-social-media/5730966-animez-les-conversations
5594931	5	5737166	1	organisez-vos-prises-de-parole-dans-un-calendrier-de-contenus	Organisez vos prises de parole dans un calendrier de contenus		https://openclassrooms.com/fr/courses/5594931-construisez-une-strategie-social-media/5737166-organisez-vos-prises-de-parole-dans-un-calendrier-de-contenus
5594931	5	5737336	2	suivez-vos-objectifs-dans-le-temps	Suivez vos objectifs dans le temps		https://openclassrooms.com/fr/courses/5594931-construisez-une-strategie-social-media/5737336-suivez-vos-objectifs-dans-le-temps
5594931	6	5947496	1	conclusion	Conclusion		https://openclassrooms.com/fr/courses/5594931-construisez-une-strategie-social-media/5947496-conclusion
5594931	6	6769421	2	entrainez-vous-a-realiser-une-charte-editoriale-pour-les-reseaux-sociaux	Entraînez-vous à réaliser une charte éditoriale pour les réseaux sociaux		https://openclassrooms.com/fr/courses/5594931-construisez-une-strategie-social-media/6769421-entrainez-vous-a-realiser-une-charte-editoriale-pour-les-reseaux-sociaux
6067991	1	6067998	1	exprimez-clairement-votre-besoin-le-brief	Exprimez clairement votre besoin : le brief		https://openclassrooms.com/fr/courses/6067991-realisez-une-etude-de-marche/6067998-exprimez-clairement-votre-besoin-le-brief
6067991	1	6309141	2	choisissez-votre-methodologie	Choisissez votre méthodologie		https://openclassrooms.com/fr/courses/6067991-realisez-une-etude-de-marche/6309141-choisissez-votre-methodologie
6067991	1	6309276	3	utilisez-correctement-les-etudes-qualitatives	Utilisez correctement les études qualitatives		https://openclassrooms.com/fr/courses/6067991-realisez-une-etude-de-marche/6309276-utilisez-correctement-les-etudes-qualitatives
6067991	1	6309591	4	decouvrez-linteret-des-etudes-quantitatives	Découvrez l'intérêt des études quantitatives		https://openclassrooms.com/fr/courses/6067991-realisez-une-etude-de-marche/6309591-decouvrez-linteret-des-etudes-quantitatives
6067991	1	6309711	5	identifiez-vos-eventuels-besoins-en-data-marketing	Identifiez vos éventuels besoins en data marketing		https://openclassrooms.com/fr/courses/6067991-realisez-une-etude-de-marche/6309711-identifiez-vos-eventuels-besoins-en-data-marketing
6067991	2	6309796	1	maitrisez-les-etapes-cles-d-une-etude	Maîtrisez les étapes clés d’une étude		https://openclassrooms.com/fr/courses/6067991-realisez-une-etude-de-marche/6309796-maitrisez-les-etapes-cles-d-une-etude
6067991	2	6309906	2	determinez-si-la-sous-traitance-est-pertinente	Déterminez si la sous-traitance est pertinente		https://openclassrooms.com/fr/courses/6067991-realisez-une-etude-de-marche/6309906-determinez-si-la-sous-traitance-est-pertinente
6067991	2	6310131	3	realisez-votre-questionnaire-en-ligne-pour-votre-enquete-quantitative	Réalisez votre questionnaire en ligne pour votre enquête quantitative		https://openclassrooms.com/fr/courses/6067991-realisez-une-etude-de-marche/6310131-realisez-votre-questionnaire-en-ligne-pour-votre-enquete-quantitative
6067991	2	6310421	4	realisez-la-phase-de-terrain-de-votre-enquete-quantitative-en-ligne	Réalisez la phase de terrain de votre enquête quantitative en ligne		https://openclassrooms.com/fr/courses/6067991-realisez-une-etude-de-marche/6310421-realisez-la-phase-de-terrain-de-votre-enquete-quantitative-en-ligne
6067991	2	6310491	5	analysez-les-resultats-de-votre-enquete-quantitative-en-ligne	Analysez les résultats de votre enquête quantitative en ligne		https://openclassrooms.com/fr/courses/6067991-realisez-une-etude-de-marche/6310491-analysez-les-resultats-de-votre-enquete-quantitative-en-ligne
6067991	2	6771796	6	entrainez-vous-a-rediger-et-mettre-en-ligne-un-questionnaire	Entraînez-vous à rédiger et mettre en ligne un questionnaire		https://openclassrooms.com/fr/courses/6067991-realisez-une-etude-de-marche/6771796-entrainez-vous-a-rediger-et-mettre-en-ligne-un-questionnaire
6067991	3	6310566	1	donnez-de-la-credibilite-a-vos-resultats	Donnez de la crédibilité à vos résultats		https://openclassrooms.com/fr/courses/6067991-realisez-une-etude-de-marche/6310566-donnez-de-la-credibilite-a-vos-resultats
6067991	3	6310621	2	adaptez-vous-aux-contextes	Adaptez-vous aux contextes		https://openclassrooms.com/fr/courses/6067991-realisez-une-etude-de-marche/6310621-adaptez-vous-aux-contextes
6067991	3	6310771	3	optimisez-la-visualisation-de-vos-resultats	Optimisez la visualisation de vos résultats		https://openclassrooms.com/fr/courses/6067991-realisez-une-etude-de-marche/6310771-optimisez-la-visualisation-de-vos-resultats
6067991	3	6310956	4	faites-parler-vos-repondants	Faites parler vos répondants		https://openclassrooms.com/fr/courses/6067991-realisez-une-etude-de-marche/6310956-faites-parler-vos-repondants
6067991	3	6311071	5	soignez-votre-presentation-pour-faire-la-difference	Soignez votre présentation pour faire la différence		https://openclassrooms.com/fr/courses/6067991-realisez-une-etude-de-marche/6311071-soignez-votre-presentation-pour-faire-la-difference
3013736	1	4195291	1	quest-ce-que-le-web-analytics	Qu'est-ce que le Web Analytics ?		https://openclassrooms.com/fr/courses/3013736-comprenez-votre-audience-avec-google-analytics/4195291-quest-ce-que-le-web-analytics
3013736	1	4195296	2	organisez-votre-approche-avec-un-plan-de-mesure	Organisez votre approche avec un plan de mesure		https://openclassrooms.com/fr/courses/3013736-comprenez-votre-audience-avec-google-analytics/4195296-organisez-votre-approche-avec-un-plan-de-mesure
3013736	1	4195301	3	mettez-ou-faites-mettre-en-place-votre-outil-danalyse	Mettez (ou faites mettre) en place votre outil d'analyse		https://openclassrooms.com/fr/courses/3013736-comprenez-votre-audience-avec-google-analytics/4195301-mettez-ou-faites-mettre-en-place-votre-outil-danalyse
3013736	2	4195311	1	apprenez-a-connaitre-votre-audience	Apprenez à connaître votre audience		https://openclassrooms.com/fr/courses/3013736-comprenez-votre-audience-avec-google-analytics/4195311-apprenez-a-connaitre-votre-audience
3013736	2	4195346	2	comparez-vos-canaux-dacquisition	Comparez vos canaux d'acquisition		https://openclassrooms.com/fr/courses/3013736-comprenez-votre-audience-avec-google-analytics/4195346-comparez-vos-canaux-dacquisition
3013736	2	4195316	3	observez-le-comportement-de-vos-visiteurs	Observez le comportement de vos visiteurs		https://openclassrooms.com/fr/courses/3013736-comprenez-votre-audience-avec-google-analytics/4195316-observez-le-comportement-de-vos-visiteurs
3013736	2	4195366	4	analysez-votre-tunnel-de-conversion	Analysez votre tunnel de conversion		https://openclassrooms.com/fr/courses/3013736-comprenez-votre-audience-avec-google-analytics/4195366-analysez-votre-tunnel-de-conversion
3013736	2	4195361	5	pilotez-votre-site-depuis-votre-tableau-de-bord	Pilotez votre site depuis votre tableau de bord		https://openclassrooms.com/fr/courses/3013736-comprenez-votre-audience-avec-google-analytics/4195361-pilotez-votre-site-depuis-votre-tableau-de-bord
3013736	3	4195376	1	formulez-et-testez-vos-hypotheses	Formulez et testez vos hypothèses		https://openclassrooms.com/fr/courses/3013736-comprenez-votre-audience-avec-google-analytics/4195376-formulez-et-testez-vos-hypotheses
3013736	3	4195401	2	adaptez-votre-dispositif	Adaptez votre dispositif		https://openclassrooms.com/fr/courses/3013736-comprenez-votre-audience-avec-google-analytics/4195401-adaptez-votre-dispositif
3829076	1	3829083	1	facebook-pour-quoi-faire	Facebook, pour quoi faire ?		https://openclassrooms.com/fr/courses/3829076-lancez-une-campagne-facebook-ads/3829083-facebook-pour-quoi-faire
3829076	1	3829466	2	un-peu-de-vocabulaire	Un peu de vocabulaire...		https://openclassrooms.com/fr/courses/3829076-lancez-une-campagne-facebook-ads/3829466-un-peu-de-vocabulaire
3829076	1	3829626	3	partez-a-la-decouverte-de-votre-audience	Partez à la découverte de votre audience		https://openclassrooms.com/fr/courses/3829076-lancez-une-campagne-facebook-ads/3829626-partez-a-la-decouverte-de-votre-audience
3829076	1	3829906	4	trouvez-laudience-qui-correspond-a-votre-persona	Trouvez l'audience qui correspond à votre persona		https://openclassrooms.com/fr/courses/3829076-lancez-une-campagne-facebook-ads/3829906-trouvez-laudience-qui-correspond-a-votre-persona
3829076	2	3830046	1	preparez-votre-premiere-campagne	Préparez votre première campagne		https://openclassrooms.com/fr/courses/3829076-lancez-une-campagne-facebook-ads/3830046-preparez-votre-premiere-campagne
3829076	2	3830171	2	etape-1-configuration-de-lobjectif	Etape 1 : configuration de l'objectif		https://openclassrooms.com/fr/courses/3829076-lancez-une-campagne-facebook-ads/3830171-etape-1-configuration-de-lobjectif
3829076	2	3830306	3	etape-2-configuration-de-lensemble-de-publicites	Etape 2 : configuration de l'ensemble de publicités		https://openclassrooms.com/fr/courses/3829076-lancez-une-campagne-facebook-ads/3830306-etape-2-configuration-de-lensemble-de-publicites
3829076	2	3830501	4	etape-3-lannonce	Etape 3 : l'annonce		https://openclassrooms.com/fr/courses/3829076-lancez-une-campagne-facebook-ads/3830501-etape-3-lannonce
3829076	2	3831241	5	suivez-les-conversions-grace-au-pixel	Suivez les conversions grâce au Pixel		https://openclassrooms.com/fr/courses/3829076-lancez-une-campagne-facebook-ads/3831241-suivez-les-conversions-grace-au-pixel
3829076	3	3831666	1	optimisez-votre-campagne	Optimisez votre campagne		https://openclassrooms.com/fr/courses/3829076-lancez-une-campagne-facebook-ads/3831666-optimisez-votre-campagne
3829076	3	3832016	2	affinez-votre-audience	Affinez votre audience		https://openclassrooms.com/fr/courses/3829076-lancez-une-campagne-facebook-ads/3832016-affinez-votre-audience
3829076	3	3832461	3	ameliorez-vos-campagnes-grace-a-la-b-testing	Améliorez vos campagnes grâce à l'A/B testing		https://openclassrooms.com/fr/courses/3829076-lancez-une-campagne-facebook-ads/3832461-ameliorez-vos-campagnes-grace-a-la-b-testing
6068001	1	6068008	1	integrez-votre-strategie-e-mailing-dans-votre-strategie-marketing	Intégrez votre stratégie e-mailing dans votre stratégie marketing		https://openclassrooms.com/fr/courses/6068001-reussissez-votre-campagne-de-mailing/6068008-integrez-votre-strategie-e-mailing-dans-votre-strategie-marketing
6068001	1	6973016	2	constituez-une-base-de-donnees	Constituez une base de données		https://openclassrooms.com/fr/courses/6068001-reussissez-votre-campagne-de-mailing/6973016-constituez-une-base-de-donnees
6068001	1	6986586	3	preparez-votre-strategie-de-campagne-annuelle-d-e-mailing	Préparez votre stratégie de campagne annuelle d’e-mailing		https://openclassrooms.com/fr/courses/6068001-reussissez-votre-campagne-de-mailing/6986586-preparez-votre-strategie-de-campagne-annuelle-d-e-mailing
6068001	1	6986826	4	redigez-un-brief-efficace-pour-vos-campagnes	Rédigez un brief efficace pour vos campagnes		https://openclassrooms.com/fr/courses/6068001-reussissez-votre-campagne-de-mailing/6986826-redigez-un-brief-efficace-pour-vos-campagnes
6068001	2	6973021	1	hierarchisez-l-information-de-votre-e-mail	Hiérarchisez l’information de votre e-mail		https://openclassrooms.com/fr/courses/6068001-reussissez-votre-campagne-de-mailing/6973021-hierarchisez-l-information-de-votre-e-mail
6068001	2	6987506	2	concevez-le-design-de-vos-e-mails	Concevez le design de vos e-mails		https://openclassrooms.com/fr/courses/6068001-reussissez-votre-campagne-de-mailing/6987506-concevez-le-design-de-vos-e-mails
6068001	2	6987651	3	integrez-vos-e-mails	Intégrez vos e-mails		https://openclassrooms.com/fr/courses/6068001-reussissez-votre-campagne-de-mailing/6987651-integrez-vos-e-mails
6068001	3	6987911	1	choisissez-la-solution-d-envoi	Choisissez la solution d’envoi		https://openclassrooms.com/fr/courses/6068001-reussissez-votre-campagne-de-mailing/6987911-choisissez-la-solution-d-envoi
6068001	3	6988021	2	creez-une-campagne	Créez une campagne		https://openclassrooms.com/fr/courses/6068001-reussissez-votre-campagne-de-mailing/6988021-creez-une-campagne
6068001	3	6988151	3	testez-et-validez-votre-campagne	Testez et validez votre campagne		https://openclassrooms.com/fr/courses/6068001-reussissez-votre-campagne-de-mailing/6988151-testez-et-validez-votre-campagne
6068001	4	6988226	1	suivez-les-indicateurs-de-performance-du-taux-d-ouverture-a-la-conversion	Suivez les indicateurs de performance, du taux d’ouverture à la conversion		https://openclassrooms.com/fr/courses/6068001-reussissez-votre-campagne-de-mailing/6988226-suivez-les-indicateurs-de-performance-du-taux-d-ouverture-a-la-conversion
6068001	4	6988341	2	interpretez-le-taux-d-insatisfaction	Interprétez le taux d’insatisfaction		https://openclassrooms.com/fr/courses/6068001-reussissez-votre-campagne-de-mailing/6988341-interpretez-le-taux-d-insatisfaction
6068001	4	6988376	3	realisez-des-reportings-recurrents	Réalisez des reportings récurrents		https://openclassrooms.com/fr/courses/6068001-reussissez-votre-campagne-de-mailing/6988376-realisez-des-reportings-recurrents
6068001	4	6988411	4	realisez-un-plan-d-optimisation	Réalisez un plan d’optimisation		https://openclassrooms.com/fr/courses/6068001-reussissez-votre-campagne-de-mailing/6988411-realisez-un-plan-d-optimisation
6068001	5	6988486	1	decouvrez-pourquoi-vos-e-mails-vont-dans-les-spams	Découvrez pourquoi vos e-mails vont dans les spams		https://openclassrooms.com/fr/courses/6068001-reussissez-votre-campagne-de-mailing/6988486-decouvrez-pourquoi-vos-e-mails-vont-dans-les-spams
6068001	5	6988551	2	prenez-en-compte-votre-reputation	Prenez en compte votre réputation		https://openclassrooms.com/fr/courses/6068001-reussissez-votre-campagne-de-mailing/6988551-prenez-en-compte-votre-reputation
6068001	5	6988641	3	mesurez-la-delivrabilite-de-vos-e-mails	Mesurez la délivrabilité de vos e-mails		https://openclassrooms.com/fr/courses/6068001-reussissez-votre-campagne-de-mailing/6988641-mesurez-la-delivrabilite-de-vos-e-mails
6068001	5	6988731	4	adoptez-les-bonnes-pratiques-de-la-delivrabilite	Adoptez les bonnes pratiques de la délivrabilité		https://openclassrooms.com/fr/courses/6068001-reussissez-votre-campagne-de-mailing/6988731-adoptez-les-bonnes-pratiques-de-la-delivrabilite
6068001	5	6988851	5	comprenez-les-differences-entre-les-messageries	Comprenez les différences entre les messageries		https://openclassrooms.com/fr/courses/6068001-reussissez-votre-campagne-de-mailing/6988851-comprenez-les-differences-entre-les-messageries
4698761	1	4698768	1	faites-vos-premiers-pas-dans-le-personal-branding	Faites vos premiers pas dans le personal branding		https://openclassrooms.com/fr/courses/4698761-developpez-votre-personal-branding/4698768-faites-vos-premiers-pas-dans-le-personal-branding
4698761	1	5291541	2	soyez-inspire-et-engage	Soyez inspiré et engagé		https://openclassrooms.com/fr/courses/4698761-developpez-votre-personal-branding/5291541-soyez-inspire-et-engage
4698761	1	5291551	3	pourquoi-devriez-vous-investir-dans-votre-marque-personnelle	Pourquoi devriez-vous investir dans votre marque personnelle ?		https://openclassrooms.com/fr/courses/4698761-developpez-votre-personal-branding/5291551-pourquoi-devriez-vous-investir-dans-votre-marque-personnelle
4698761	2	5291776	1	alignez-votre-marque-avec-vous-meme	Alignez votre marque avec vous-même		https://openclassrooms.com/fr/courses/4698761-developpez-votre-personal-branding/5291776-alignez-votre-marque-avec-vous-meme
4698761	2	5292046	2	positionnez-vous-sur-votre-marche	Positionnez-vous sur votre marché		https://openclassrooms.com/fr/courses/4698761-developpez-votre-personal-branding/5292046-positionnez-vous-sur-votre-marche
4698761	2	5292236	3	faites-une-analyse-qualitative-et-quantitative-de-votre-e-reputation	Faites une analyse qualitative et quantitative de votre E-réputation		https://openclassrooms.com/fr/courses/4698761-developpez-votre-personal-branding/5292236-faites-une-analyse-qualitative-et-quantitative-de-votre-e-reputation
4698761	2	5292306	4	analysez-lecart-entre-letat-des-lieux-et-votre-objectif-pour-entrer-en-action	Analysez l'écart entre l'état des lieux et votre objectif pour entrer en action		https://openclassrooms.com/fr/courses/4698761-developpez-votre-personal-branding/5292306-analysez-lecart-entre-letat-des-lieux-et-votre-objectif-pour-entrer-en-action
4698761	2	6773546	5	entrainez-vous-a-definir-votre-strategie-de-self-marketing	Entraînez-vous à définir votre stratégie de self-marketing		https://openclassrooms.com/fr/courses/4698761-developpez-votre-personal-branding/6773546-entrainez-vous-a-definir-votre-strategie-de-self-marketing
4698761	3	5293386	1	concevez-votre-identite-visuelle	Concevez votre identité visuelle		https://openclassrooms.com/fr/courses/4698761-developpez-votre-personal-branding/5293386-concevez-votre-identite-visuelle
4698761	3	5294161	2	definissez-votre-ligne-editoriale	Définissez votre ligne éditoriale		https://openclassrooms.com/fr/courses/4698761-developpez-votre-personal-branding/5294161-definissez-votre-ligne-editoriale
4698761	3	6773961	3	entrainez-vous-a-creer-votre-plateforme-de-marque	Entraînez-vous à créer votre plateforme de marque		https://openclassrooms.com/fr/courses/4698761-developpez-votre-personal-branding/6773961-entrainez-vous-a-creer-votre-plateforme-de-marque
4698761	4	5294441	1	selectionnez-les-bonnes-plateformes-web	Sélectionnez les bonnes plateformes web		https://openclassrooms.com/fr/courses/4698761-developpez-votre-personal-branding/5294441-selectionnez-les-bonnes-plateformes-web
4698761	4	5294446	2	optimisez-votre-profil-linkedin	Optimisez votre profil LinkedIn		https://openclassrooms.com/fr/courses/4698761-developpez-votre-personal-branding/5294446-optimisez-votre-profil-linkedin
4698761	4	5296086	3	creez-votre-propre-site-vitrine	Créez votre propre site vitrine		https://openclassrooms.com/fr/courses/4698761-developpez-votre-personal-branding/5296086-creez-votre-propre-site-vitrine
4698761	4	5296266	4	ne-negligez-pas-le-offline	Ne négligez pas le offline		https://openclassrooms.com/fr/courses/4698761-developpez-votre-personal-branding/5296266-ne-negligez-pas-le-offline
4698761	5	5296951	1	contribuez-a-votre-ecosysteme	Contribuez à votre écosystème		https://openclassrooms.com/fr/courses/4698761-developpez-votre-personal-branding/5296951-contribuez-a-votre-ecosysteme
4698761	5	5297671	2	allez-a-la-rencontre-de-vos-cibles	Allez à la rencontre de vos cibles		https://openclassrooms.com/fr/courses/4698761-developpez-votre-personal-branding/5297671-allez-a-la-rencontre-de-vos-cibles
4698761	5	5298011	3	mesurez-vos-succes-amplifiez-vos-reussites	Mesurez vos succès, amplifiez vos réussites		https://openclassrooms.com/fr/courses/4698761-developpez-votre-personal-branding/5298011-mesurez-vos-succes-amplifiez-vos-reussites
4698761	5	5298161	4	faites-durer-votre-marque	Faites durer votre marque		https://openclassrooms.com/fr/courses/4698761-developpez-votre-personal-branding/5298161-faites-durer-votre-marque
4698761	5	6774331	5	entrainez-vous-a-faire-vivre-votre-marque	Entraînez-vous à faire vivre votre marque		https://openclassrooms.com/fr/courses/4698761-developpez-votre-personal-branding/6774331-entrainez-vous-a-faire-vivre-votre-marque
4555191	1	4987461	1	initiez-vous-au-branding	Initiez-vous au Branding		https://openclassrooms.com/fr/courses/4555191-construisez-et-pilotez-une-marque-dans-le-temps/4987461-initiez-vous-au-branding
4555191	1	4987451	2	definissez-le-fond-de-votre-marque	Définissez le fond de votre marque		https://openclassrooms.com/fr/courses/4555191-construisez-et-pilotez-une-marque-dans-le-temps/4987451-definissez-le-fond-de-votre-marque
4555191	1	4987501	3	determinez-la-forme-de-votre-marque	Déterminez la forme de votre marque		https://openclassrooms.com/fr/courses/4555191-construisez-et-pilotez-une-marque-dans-le-temps/4987501-determinez-la-forme-de-votre-marque
4555191	2	4987506	1	re-placez-votre-marque-dans-son-environnement	(Re)placez votre marque dans son environnement		https://openclassrooms.com/fr/courses/4555191-construisez-et-pilotez-une-marque-dans-le-temps/4987506-re-placez-votre-marque-dans-son-environnement
4555191	2	4987511	2	definissez-votre-strategie-de-communication	Définissez votre stratégie de communication		https://openclassrooms.com/fr/courses/4555191-construisez-et-pilotez-une-marque-dans-le-temps/4987511-definissez-votre-strategie-de-communication
4555191	2	4987516	3	determinez-votre-strategie-de-moyens	Déterminez votre stratégie de moyens		https://openclassrooms.com/fr/courses/4555191-construisez-et-pilotez-une-marque-dans-le-temps/4987516-determinez-votre-strategie-de-moyens
4555191	3	4987521	1	suivez-les-indicateurs-de-campagne-niveau-micro	Suivez les indicateurs de campagne (niveau micro)		https://openclassrooms.com/fr/courses/4555191-construisez-et-pilotez-une-marque-dans-le-temps/4987521-suivez-les-indicateurs-de-campagne-niveau-micro
4555191	3	4987526	2	suivez-vos-indicateurs-de-marque	Suivez vos indicateurs de marque		https://openclassrooms.com/fr/courses/4555191-construisez-et-pilotez-une-marque-dans-le-temps/4987526-suivez-vos-indicateurs-de-marque
4555191	3	4987531	3	optimisez-lefficacite-de-votre-marque-dans-le-temps	Optimisez l'efficacité de votre marque dans le temps		https://openclassrooms.com/fr/courses/4555191-construisez-et-pilotez-une-marque-dans-le-temps/4987531-optimisez-lefficacite-de-votre-marque-dans-le-temps
3018506	1	7150851	1	decouvrez-ce-quest-le-marketing-de-contenu	Découvrez ce qu'est le marketing de contenu		https://openclassrooms.com/fr/courses/3018506-developpez-votre-activite-avec-le-marketing-de-contenu/7150851-decouvrez-ce-quest-le-marketing-de-contenu
3018506	1	7151956	2	definissez-les-elements-strategiques-de-votre-charte-editoriale	Définissez les éléments stratégiques de votre charte éditoriale		https://openclassrooms.com/fr/courses/3018506-developpez-votre-activite-avec-le-marketing-de-contenu/7151956-definissez-les-elements-strategiques-de-votre-charte-editoriale
3018506	1	7151964	3	definissez-les-elements-qui-composent-votre-charte-editoriale	Définissez les éléments qui composent votre charte éditoriale		https://openclassrooms.com/fr/courses/3018506-developpez-votre-activite-avec-le-marketing-de-contenu/7151964-definissez-les-elements-qui-composent-votre-charte-editoriale
3018506	1	7151979	4	entrainez-vous-a-definir-votre-propre-ligne-editoriale	Entraînez-vous à définir votre propre ligne éditoriale		https://openclassrooms.com/fr/courses/3018506-developpez-votre-activite-avec-le-marketing-de-contenu/7151979-entrainez-vous-a-definir-votre-propre-ligne-editoriale
3018506	2	7151982	1	identifiez-les-canaux-multimedia-les-plus-adaptes	Identifiez les canaux multimédia les plus adaptés		https://openclassrooms.com/fr/courses/3018506-developpez-votre-activite-avec-le-marketing-de-contenu/7151982-identifiez-les-canaux-multimedia-les-plus-adaptes
3018506	2	7152009	2	identifiez-les-canaux-redactionnels-pertinents	Identifiez les canaux rédactionnels pertinents		https://openclassrooms.com/fr/courses/3018506-developpez-votre-activite-avec-le-marketing-de-contenu/7152009-identifiez-les-canaux-redactionnels-pertinents
3018506	2	7152018	3	ameliorez-vos-contenus-pour-attirer-l-attention	Améliorez vos contenus pour attirer l’attention		https://openclassrooms.com/fr/courses/3018506-developpez-votre-activite-avec-le-marketing-de-contenu/7152018-ameliorez-vos-contenus-pour-attirer-l-attention
3018506	2	7152030	4	retenez-l-attention-de-votre-cible-pour-la-convertir	Retenez l’attention de votre cible pour la convertir		https://openclassrooms.com/fr/courses/3018506-developpez-votre-activite-avec-le-marketing-de-contenu/7152030-retenez-l-attention-de-votre-cible-pour-la-convertir
3018506	3	7152037	1	planifiez-vos-contenus-dans-un-calendrier-de-diffusion	Planifiez vos contenus dans un calendrier de diffusion		https://openclassrooms.com/fr/courses/3018506-developpez-votre-activite-avec-le-marketing-de-contenu/7152037-planifiez-vos-contenus-dans-un-calendrier-de-diffusion
3018506	3	7152042	2	selectionnez-vos-supports-de-communication	Sélectionnez vos supports de communication		https://openclassrooms.com/fr/courses/3018506-developpez-votre-activite-avec-le-marketing-de-contenu/7152042-selectionnez-vos-supports-de-communication
3018506	3	7152044	3	favorisez-le-partage-de-vos-contenus	Favorisez le partage de vos contenus		https://openclassrooms.com/fr/courses/3018506-developpez-votre-activite-avec-le-marketing-de-contenu/7152044-favorisez-le-partage-de-vos-contenus
3018506	3	7152047	4	mesurez-la-performance-de-vos-contenus	Mesurez la performance de vos contenus		https://openclassrooms.com/fr/courses/3018506-developpez-votre-activite-avec-le-marketing-de-contenu/7152047-mesurez-la-performance-de-vos-contenus
3018506	3	7152059	5	entrainez-vous-a-rediger-un-article-marketing	Entraînez-vous à rédiger un article marketing		https://openclassrooms.com/fr/courses/3018506-developpez-votre-activite-avec-le-marketing-de-contenu/7152059-entrainez-vous-a-rediger-un-article-marketing
2583236	1	4258551	1	google-adwords-quest-ce-que-cest	Google AdWords, qu'est-ce que c'est ?		https://openclassrooms.com/fr/courses/2583236-lancez-une-campagne-de-publicite-avec-google-adwords/4258551-google-adwords-quest-ce-que-cest
2583236	1	4273771	2	comment-fonctionnent-les-encheres-adwords	Comment fonctionnent les enchères AdWords ?		https://openclassrooms.com/fr/courses/2583236-lancez-une-campagne-de-publicite-avec-google-adwords/4273771-comment-fonctionnent-les-encheres-adwords
2583236	2	4258566	1	organisez-votre-compte	Organisez votre compte		https://openclassrooms.com/fr/courses/2583236-lancez-une-campagne-de-publicite-avec-google-adwords/4258566-organisez-votre-compte
2583236	2	4258571	2	ciblez-la-bonne-audience	Ciblez la bonne audience		https://openclassrooms.com/fr/courses/2583236-lancez-une-campagne-de-publicite-avec-google-adwords/4258571-ciblez-la-bonne-audience
2583236	2	4258576	3	definissez-votre-budget-publicitaire	Définissez votre budget publicitaire		https://openclassrooms.com/fr/courses/2583236-lancez-une-campagne-de-publicite-avec-google-adwords/4258576-definissez-votre-budget-publicitaire
2583236	2	4258581	4	misez-sur-les-bons-mots-cles	Misez sur les bons mots-clés		https://openclassrooms.com/fr/courses/2583236-lancez-une-campagne-de-publicite-avec-google-adwords/4258581-misez-sur-les-bons-mots-cles
2583236	2	4258586	5	creez-vos-annonces	Créez vos annonces		https://openclassrooms.com/fr/courses/2583236-lancez-une-campagne-de-publicite-avec-google-adwords/4258586-creez-vos-annonces
2583236	3	4258591	1	evaluez-la-performance-de-vos-annonces	Evaluez la performance de vos annonces		https://openclassrooms.com/fr/courses/2583236-lancez-une-campagne-de-publicite-avec-google-adwords/4258591-evaluez-la-performance-de-vos-annonces
2583236	3	4258596	2	optimisez-vos-campagnes	Optimisez vos campagnes		https://openclassrooms.com/fr/courses/2583236-lancez-une-campagne-de-publicite-avec-google-adwords/4258596-optimisez-vos-campagnes
4762856	1	4762863	1	initiez-vous-au-marketing-analytics	Initiez-vous au Marketing Analytics		https://openclassrooms.com/fr/courses/4762856-analysez-des-donnees-marketing/4762863-initiez-vous-au-marketing-analytics
4762856	1	5525741	2	identifiez-les-outils-marketing-utiles-a-votre-analyse	Identifiez les outils marketing utiles à votre analyse		https://openclassrooms.com/fr/courses/4762856-analysez-des-donnees-marketing/5525741-identifiez-les-outils-marketing-utiles-a-votre-analyse
4762856	1	5525761	3	segmentez-votre-base-clients	Segmentez votre base clients		https://openclassrooms.com/fr/courses/4762856-analysez-des-donnees-marketing/5525761-segmentez-votre-base-clients
4762856	1	5525771	4	calculez-la-valeur-a-long-terme-de-vos-clients	Calculez la valeur à long terme de vos clients		https://openclassrooms.com/fr/courses/4762856-analysez-des-donnees-marketing/5525771-calculez-la-valeur-a-long-terme-de-vos-clients
