course_id	part_number	part_name	part_title	part_description	part_url
7170491	2		Faites vos premiers pas sur Linux		
7170491	3		Exploitez Linux en tant que poste de travail		
7170491	4		Utilisez Linux dans votre activité professionnelle		
6944606	1		Créez l’architecture physique de votre réseau		
6944606	2		Configurez votre réseau pour assurer la communication		
6944606	3		Optimisez votre réseau en ajoutant des services		
2035766	1		Prenez en main Docker		
2035766	2		Lancez vos images Docker avec les Dockerfiles		
2035766	3		Gérez vos images Docker avec Docker Compose		
7274161	1		Utilisez le terminal et le shell sous Linux		
7274161	2		Manipulez des fichiers sous Linux		
7274161	3		Maîtrisez le réseau sous Linux		
7274161	4		Surveillez l’activité d’un système Linux		
2356306	1		Comprenez le fonctionnement de Windows Server		
2356306	2		Maîtrisez les services réseau de base		
2356306	3		Installez des services réseau avancés		
2356306	4		Administrez votre Windows Server		
7210326	1		Introduction du cours		
7210326	2		Sélectionnez les composants essentiels d’un ordinateur		
7210326	3		Sélectionnez des composants d’ordinateur pour des besoins spécifiques		
7210326	4		Assemblez les composants d’un ordinateur		
2035806	1		Choisissez l'outil de virtualisation adapté		
2035806	2		Mettez en place un environnement de test avec VirtualBox (hyperviseur de type 2)		
2035806	3		Virtualisez une architecture simple avec vSphere (hyperviseur de type 1)		
2100086	1		Initiez-vous au Système d'Information		
2100086	2		Découvrez le périmètre de la Direction des Systèmes d'Information		
2100086	3		Découvrez les missions autour du SI		
2100086	4		Saisissez les grands enjeux du monde des SI		
2557196	1		Administrez un réseau avec des routeurs et switchs CISCO		
2557196	2		Configurez un LAN		
2557196	3		Découvrez les protocoles de routage		
2557196	4		Sécurisez votre infrastructure réseau		
6093671	1		Découvrez la méthodologie DevOps		
1730516	1		Découvrez les enjeux de la gestion de parc		
1730516	2		Organisez l'inventaire de votre parc informatique		
1730516	3		Gérez votre parc administrativement et financièrement		
7192261	1		Installez Packet Tracer sur votre ordinateur		
7192261	2		Configurez votre réseau d’entreprise sous Cisco Packet Tracer		
7192261	3		Configurez les routeurs de votre réseau		
7192261	4		Configurez les VLAN dans votre réseau		
1733521	1		Installez Windows 10		
1733521	2		Déployez Windows 10		
6825041	1		Découvrez le rôle du technicien informatique		
6825041	2		Identifiez vos missions de technicien informatique		
6825041	3		Évoluez dans le métier de technicien informatique		
6825041	4		Annexes		
4810836	1		Prenez en main AWS		
4810836	2		Montez un serveur web sur EC2		
4810836	3		Installez une base de données sur RDS		
4810836	4		Stockez des fichiers sur S3		
6344196	1		Planifiez vos tâches avec des scripts Powershell sur Windows Server		
2035736	1		Mettez en place l'intégration continue		
2035736	2		Mettez en place la livraison continue		
2222496	1		Préparez votre organisation à l’utilisation d’un annuaire		
2222496	2		Installez votre annuaire d’entreprise		
2222496	3		Maîtrisez votre parc grâce aux stratégies de groupe		
2222496	4		Sécurisez la gestion de vos ressources		
1730486	1		Identifiez les responsabilités du Centre de services		
1730486	2		Gérez les incidents avec ITIL et GLPI		
1730486	3		Gérez les problèmes dans GLPI		
1730486	4		Gérez les demandes de changement avec ITIL et GLPI		
2035796	1		Automatisez vos opérations d'installation et de configuration		
2035796	2		Déployez automatiquement une application avec Ansible		
2035796	3		Créez votre propre module Ansible personnalisé avec Python		
1733551	1		Montez un serveur de temps et un annuaire LDAP		
1733551	2		Configurez votre premier serveur LAMP		
1733551	3		Gérez une infrastructure web complexe		
2581701	1		Découvrez la simulation réseaux avec GNS3		
2581701	2		Créez et simulez une maquette réseaux		
2340511	1		Maîtrisez le protocole IP		
2340511	2		Approfondissez le protocole TCP et le suivi des connexions		
2340511	3		Mettez en œuvre une solution de messagerie complète		
2356316	1		Découvrez l’administration de serveur		
2356316	2		Gérez le stockage de fichiers de A à Z		
2356316	3		Partagez vos fichiers sur un réseau local		
1756296	1		Préparez votre test d’intrusion		
1756296	2		Réalisez votre test d’intrusion		
1756296	3		Rédigez votre rapport de test d’intrusion		
1372996	1		Initiez-vous à l'architecture système		
1372996	2		Découvrez la méthode : les 4 couches d’une architecture		
1372996	3		Préparez un Document d’Architecture Technique		
1372996	4		Apprenez-en plus sur la révolution du Cloud et l’architecture continue		
2013451	1		Adoptez un référentiel de bonnes pratiques ITIL		
2013451	2		Réalisez une procédure de gestion des changements		
2013451	3		Concevez, testez et déployez votre SI		
1733046	1		Découvrez les technologies de prise de contrôle avec VNC		
1733046	2		Installez et configurez un serveur TightVNC		
1733046	3		Installez et configurez le client VNC		
6227476	1		Déployez des actions pour rendre le numérique plus écologique		
5668856	1		Orientation du cours		
5668856	2		Faites vos premiers pas avec Windows 10		
5668856	3		Devenez l'administrateur de Windows 10		
5668856	4		Sécurisez Windows 10		
2035786	1		Initiez-vous à la supervision		
2035786	2		Mettez en place votre environnement de supervision		
2035786	3		Exécutez vos premières sondes de supervision		
6227516	1		Caractérisez un processus SI		
6227516	2		Identifiez les risques et opportunités du processus SI		
6227516	3		Pilotez un processus SI		
6227516	4		Annexe		
2035756	1		Découvrez les systèmes et réseaux cloud		
2035756	2		Montez un réseau dans le cloud		
2035756	3		Montez et connectez vos systèmes dans le cloud		
2035756	4		Maintenez en condition opérationnelle vos systèmes et réseaux cloud		
4297411	1		Faites-vous une place sur le Web !		
4297411	2		Découvrez l’envers du Web		
4297411	3		Faites communiquer les machines		
2035746	1		Découvrez le contexte de l'audit		
2035746	2		Auditez le processus de démarrage		
2035746	3		Auditez le système		
2035746	4		Auditez les services		
2035746	5		Auditez les accès réseaux		
2035746	6		Complétez votre rapport d'audit		
5281406	1		Mettez en place un environnement de développement pour l’embarqué		
5281406	2		Émulez une Raspberry PI avec votre ordinateur		
5281406	3		Utilisez un environnement dédié à la génération de Microlinux embarqué		
5281406	4		Créez votre box domotique sous Raspberry PI		
6227506	1		Tirez le maximum de ce cours		
6227506	2		Proposez une solution technique adaptée au besoin SI d'un client		
6227506	3		Analysez les composants techniques de votre solution SI		
6227506	4		Coordonnez le travail entre MOA et MOE pour votre projet SI		
6227506	5		Poursuivez vers de nouveaux projets		
6227466	1		Découvrez le rôle du chef de projet SI		
6227466	2		Projetez-vous dans les missions du chef de projet SI		
6227466	3		Évoluez en tant que chef de projet SI		
6227486	1		Identifiez les objectifs stratégiques de l'entreprise		
6227486	2		Concevez une offre de services adaptée		
6227486	3		Garantissez les services proposés		
6227486	4		Mesurez l'atteinte des objectifs de services		
3930076	1		3, 2, 1... Codez l'information !		
3930076	2		Optimisez le codage de l'information		
3930076	3		Gardez le contrôle de vos données		
1733141	1		Analysez les besoins logiciels de vos utilisateurs		
1733141	2		Préparez l’installation des logiciels de vos utilisateurs		
1733141	3		Installez les logiciels et clonez le système		
6207256	1		Identifiez les enjeux de la gouvernance SI		
6207256	2		Menez un état des lieux du SI existant		
6207256	3		Élaborez un plan d’action stratégique pour votre SI		
6207256	4		Mettez en œuvre votre plan d’action		
7907446	1		Créez vos premiers tickets avec Zendesk		
7907446	2		Gérez le cycle de vie des tickets avec Zendesk		
7907446	3		Utilisez les données des tickets pour vous faciliter le travail et améliorer les performances de l'entreprise		
5439146	1		Découvrez le monde du numérique		
5439146	2		Maîtrisez le code binaire		
5439146	3		Découvrez les portes élémentaires et leur implémentation physique		
5439146	4		Familiarisez-vous avec l'algèbre de Boole et la synthèse des fonctions logiques		
1756306	1		Déterminez votre stratégie d'audit		
1756306	2		Planifiez vos audits		
1756306	3		Préparez vos audits		
1756306	4		Réalisez vos audits		
5060661	1		Découvrez les images numériques		
5060661	2		Maîtrisez les fréquences spatiales et le filtrage		
5060661	3		Explorez la morphologie mathématique		
5119661	1		Découvrez les actionneurs électromécaniques au sein des systèmes embarqués		
5119661	2		Alimentez électriquement un système embarqué et gérez sa consommation électrique		
5119661	3		Créez un lien radiofréquence avec les capteurs de service		
5119661	4		Utilisez les périphériques d'un microcontrôleur		
4482986	1		Trouvez quel métier vous correspond		
4482986	2		Affinez votre projet en découvrant nos formations		
5171896	1		Décryptez le crédit bancaire et son impact sur le financement de l’activité économique		
5171896	2		Découvrez le fonctionnement du bilan bancaire		
5171896	3		Découvrez les grandes ressources des banques		
5171896	4		Comprenez simplement un compte de résultat bancaire		
5433211	1		Appréhendez la mise en réseau d’un objet communicant		
5433211	2		Modélisez le réseau sous forme de graphe		
5433211	3		Partagez un médium commun entre plusieurs machines		
5433211	4		Communiquez entre client et serveur dans l’architecture TCP/IP		
6263906	1		Découvrez le coaching avec OpenClassrooms		
6263906	2		Accompagnez les étudiants		
6263906	3		Gérez votre prestation		
6172816	1		Un monde de risques		
6172816	2		L’assurance, comment ça marche ?		
6172816	3		L’environnement de l’assurance		
6172816	4		La relation client		
5351966	1		Comprenez les origines et la mise en place d’un contrat d’assurance vie		
5351966	2		Comprenez les enjeux du conseil en assurance vie		
5351966	3		Comprenez les points importants liés à la vie d’un contrat d’assurance vie		
5351966	4		Comprenez les enjeux liés à la liquidation d’un contrat d’assurance vie		
5439156	1		Découvrez les circuits arithmétiques		
5439156	2		Découvrez les unités arithmétiques et logiques		
5439156	3		Conduisez un mini-projet d’additionneur à affichage décimal		
4500266	1		Représentez et quantifier un signal 1D		
4500266	2		Représenter un signal de façon fréquentielle		
4500266	3		Lisser, moyenner, prédire le futur : les atouts de la convolution		
4500266	4		Prédiction et détection de signaux		
5439136	1		Définissez votre projet de système critique embarqué		
5439136	2		Approfondissez votre projet par des analyses métier		
5439136	3		Intégrez, dès le départ, les contraintes réglementaires et la sécurité de l’aéronautique		
5439136	4		Lancez votre projet de système critique embarqué		
5439136	5		Annexe		
5224916	1		Construisez un robot mobile		
5224916	2		Utilisez l’environnement Arduino		
5224916	3		Programmez une interface de commande		
5224916	4		Concevez un robot explorateur		
6112876	1		Découvrez l'éthique et la responsabilité en lien avec le numérique		
6112876	2		Situez les enjeux éthiques liées au numérique		
6112876	3		Analysez la responsabilité de l'entreprise		
6112876	4		Adoptez une posture éthique pour vos projets numériques		
5439096	1		Définissez votre projet de détecteur de fumée connecté		
5439096	2		Approfondissez le développement de votre projet par des analyses métier		
5439096	3		Finalisez la réalisation du détecteur		
5439096	4		Annexes		
5481101	1		Maitrisez les taux d'intérêt		
5481101	2		Calculez les taux effectués lors d’un crédit immobilier		
5481101	3		Découvrez les différents taux utilisés dans le monde bancaire et financier		
6294951	1		Définissez l’objet de l’emprunt		
6294951	2		Étudiez la faisabilité du projet		
6294951	3		Conseillez et montez un crédit immobilier		
6294951	4		Analysez juridiquement un contrat de prêt		
6294951	5		Prenez en compte la fiscalité liée aux prêts immobiliers		
5966856	1		Exploitez un capteur analogique		
5966856	2		Numérisez un signal		
5966856	3		Adaptez une source d'énergie à un produit électronique		
5966856	4		Transmettez des données sans fil		
5966856	5		Concevez un PCB, de la schématique à la carte assemblée		
5295206	1		Identifiez l'intérêt et les limites du brevet		
5295206	2		Obtenez un brevet valide		
5295206	3		Appréhendez les stratégies brevet		
5263401	1		Analysez les missions et l'environnement d'un système		
5263401	2		Analysez les modes de défaillance, leurs effets et criticité (AMDEC)		
5263401	3		Évaluez quantitativement la sûreté de fonctionnement d'un système		
5263401	4		Analysez la fiabilité de votre produit grâce aux scénarios de défaillance		
6801786	1		Découvrez le bureau d'études et de R&D		
6801786	2		Développez un nouveau produit		
6801786	3		Intégrez l'innovation dans l'industrie		
6801786	4		Pilotez le service d'Études et de R&D au quotidien		
7137786	1		Identifiez les enjeux climatiques et énergétiques mondiaux qui ont un impact sur votre entreprise		
7137786	2		Réalisez le bilan écologique de votre entreprise		
7137786	3		Identifiez les défis et opportunités de la transition écologique par métier		
7137786	4		Mettez en place des initiatives internes pour la transition écologique		
6848161	1		Facilitez l’intégration de l’alternant		
6848161	2		Accompagnez le développement des apprentissages et de l’autonomie professionnelle		
6848161	3		Participez à la transmission des savoir-faire et à l’évaluation des apprentissages		
5984146	1		Découvrez le service Méthodes dans l'industrie		
5984146	2		Menez le projet d’industrialisation d’un nouveau produit		
5984146	3		Faites évoluer le métier Méthodes grâce à l'industrie du futur		
5984146	4		Pilotez votre service Méthodes au quotidien		
5439126	1		Définissez votre projet de système embarqué communicant		
5439126	2		Approfondissez le développement de votre projet par des analyses métier		
5439126	3		Finalisez votre projet de système roulant agricole		
5439126	4		Annexe		
4617941	1		Détectez les cibles et estimez les paramètres radars		
4617941	2		Utilisez l’équation de propagation et l’équation du radar		
4617941	3		Étudiez le système radar impulsionnel		
4617941	4		Étudiez le système radar à ondes continues		
5731331	1		Découvrez les bascules élémentaires		
5731331	2		Découvrez les compteurs et les registres		
5731331	3		Découvrez les mémoires numériques		
5731331	4		Découvrez les circuits programmables de type FPGA		
6294936	1		Les rendements des fonds en euros		
6294936	2		Les fonds en unités de compte		
6294936	3		Définir l’allocation de capital de vos clients		
6294936	4		L’approche avancée des contrats en assurance vie		
5194171	1		Découvrez les bases de l’assurance emprunteur pour conseiller votre client		
5194171	2		Accompagnez votre client		
5194171	3		Faites vivre le contrat d'assurance emprunteur		
973182	1		Tout ce qu’il faut savoir avant de commencer		
973182	2		Le langage Objective-C		
973182	3		Création d'interfaces graphiques		
973182	4		Plus loin avec iOS 5		
973182	5		Tester et publier ses applications		
5873051	1		Edit a spreadsheet		
5873051	2		Format data in a spreadsheet		
5873051	3		Analyze data in a spreadsheet		
5873051	4		Visualize data in a spreadsheet		
7723761	1		Use Basic Excel Functionalities		
7723761	2		Work With Your Excel File		
7723761	3		Manipulate Data in Excel		
7735251	1		Get the Most out of This Course		
7735251	2		Create an Excel Table		
7735251	3		Complete Your Dashboard		
7735251	4		Manipulate Your Dashboard Data		
5291411	1		What is your ‘skills capital’?		
5291411	2		Build your career plan		
5291411	3		Discover the job market and keep track of job postings and news		
5327241	1		Prepare your business proposal		
5327241	2		Prepare your freelance marketing action plan		
5327241	3		Convert your prospects into clients		
4544561	1		Learn the fundamental principles of Lean Startup		
4544561	2		Prioritize experiments, formulate hypothesis and implement the Lean Cycle		
4544561	3		See Lean Startup in practice		
5258236	1		Prepare your written document		
5258236	2		Start drafting		
5258236	3		Complete your document		
7494031	1		Work Effectively With Your Team		
7494031	2		Provide Support for Your Co-workers		
7494031	3		Contribute to Your Company's Success		
6356111	1		Identify the Organizational Opportunities and Roadblocks for Digital Transformation		
6356111	2		Win support for your digital transformation strategy		
6356111	3		Change Your Approach to Innovation to Ensure Long-Term Success of Your Project		
2709621	1		Find your entrepreneurial skills		
2709621	2		Recognize opportunities		
2709621	3		Analyze your ideas		
5343871	1		Set up as a freelancer		
5343871	2		Protect yourself legally and financially		
5343871	3		Create a business plan		
2901541	1		Convert your idea into numbers		
2901541	2		Produce the financial statements for your venture		
2901541	3		The Business plan : write the story		
2901541	4		Master the art of pitching		
2901541	5		Early stage management : survival principles in a hostile environment		
2976551	1		Characterize your market		
2976551	2		Test and prototype your idea		
2976551	3		Use the business model as a guide for execution		
2976551	4		Leverage the business model for early strategic thinking		
7869821	1		Identify the Impacts of Digital Transformation in Your Life and Work		
7869821	2		Adopt the Digital Methods That Shape the Modern Workplace		
7783296	1		Adopt Good Habits When Working Remotely		
7783296	2		Get Organized to Work Efficiently		
7783296	3		Collaborate Remotely		
2304731	1		Set up Your Python Work Environment		
2304731	2		Handle Fundamental Functions and Objects		
2304731	3		Organize Objects and Manage Program Flow  Within a Project		
2304731	4		Use Specialized Python Libraries		
2071486	1		Represent data using the relational model		
2071486	2		Manipulate data using relational algebra operations		
2071486	3		Execute simple SQL queries		
2071486	4		Execute advanced SELECT Queries		
7078811	1		Construct a Definition of Artificial Intelligence		
7078811	2		Discover the Societal Impact of Artificial Intelligence		
7078811	3		Describe the Inner Workings of an Artificial Intelligence Project		
7078811	4		You've Reached the End!		
1730411	1		Analyse data with Numpy, Matplotlib and Seaborn		
1730411	2		Manipulate a dataset using Pandas		
5873606	1		Design a Dashboard Blueprint		
5873606	2		Apply Data Discovery Techniques Using Tableau		
5873606	3		Build an Interactive Dashboard Using Tableau		
7725096	1		Get Ready to Navigate the Data-Driven World		
7725096	2		Turn Data Into Information to Make It Useful		
7725096	3		Visualize Your Data		
7725096	4		Make Your Data Impactful		
6532301	1		Preprocess Text Data		
6532301	2		Vectorize Text for Classification Using Bag-of-Words		
6532301	3		Vectorize Text for Exploration Using Word Embeddings		
6037301	1		Cleanse Your Data Set		
6037301	2		Represent the Different Types of Variables		
6037301	3		Perform Univariate Analyses		
6037301	4		Perform Bivariate Analyses		
7434291	1		Get the Most Out of This Course		
7434291	2		Discover Business Intelligence and Power BI		
7434291	3		Make Data Visual Using Power BI		
7434291	4		Organize Your Data to Help With Decision-Making		
6389626	1		Understand the Process of Training a Model		
6389626	2		Prepare Your Data With Feature Engineering		
6389626	3		Build a Classification Model		
6389626	4		Build a Regression Model		
6532316	1		Prepare to Train a Deep Learning Model		
6532316	2		Train Simple Deep Learning Models		
6532316	3		Train Advanced Deep Learning Models		
5869986	1		Reduce Dimensions in your Data Using Principal Component Analysis		
5869986	2		Find Groups in your Data Using K-Means and Hierarchical Clustering Methods		
5873596	1		Understand the Fundamentals of Statistical Modeling		
5873596	2		Build Linear Regression Models		
5873596	3		Build Generalized Linear Models		
5873596	4		Build Resilient Predictive Models		
6401081	1		Identify Common Machine Learning Problems		
6401081	2		Evaluate the Performance of a Machine Learning Model		
6401081	3		Improve the Performance of a Machine Learning Model		
4555376	1		Communicate Your Ideas Visually		
4555376	2		Explore Graphic Design Basics		
4555376	3		Engage your audience		
4555336	1		Unlock opportunities through UX design		
4555336	2		Practice human (user) centered design		
4555336	3		Design for everyone		
4556226	1		Create user-centered content		
4556226	2		Examine the content ecosystem		
4555886	1		Prepare for a Workshop		
4555886	2		Host a workshop		
4556206	1		Examine the core foundations of UI		
4556206	2		Bring digital products to life through visual design		
4556196	1		Design for Cognition, Behaviors, and Habits		
4556196	2		Design with Emotions in Mind		
4555276	1		Set Up Your Research Project		
4555276	2		Gather Participant and User Data		
4555276	3		Use Research Data to Improve Your Project		
7459741	1		Navigate the World of Design		
7459741	2		Follow the Five Steps of Design Thinking		
7459741	3		Implement Design Thinking in Your Line of Work		
4555931	1		Identify key design elements through wireframes		
4555931	2		Apply the design process to create your own rapid prototype		
6663451	1		Understand Digital Inclusion		
6663451	2		Assess Accessibility Barriers on the Web		
6663451	3		Design Accessible Web Content		
6663451	4		Course Summary		
4556236	1		Prepare your portfolio and case studies		
4556236	2		Put on the finishing touches		
4544311	1		Doing a competitive analysis		
4544311	2		Interviewing Customers		
4544311	3		Business Model Canvas		
4555916	1		Test early, test often (usability testing)		
4555916	2		Use multiple methods to test products		
4849581	1		Learn the fundamentals of data-driven product management		
4849581	2		Identify the right metrics for your context		
4849581	3		Learn how to use Google Analytics		
4555981	1		Prepare for creative projects		
4555981	2		Maximize collaboration		
4555961	1		Apply metrics to uncover UX problems		
4555961	2		Create simple data visualizations to communicate information		
5265446	1		Introduction to HTML and CSS		
5265446	2		Create HTML text elements		
5265446	3		Structure an entire page		
5265446	4		Spice up your content with CSS		
5664271	1		Use data and data types in JavaScript		
5664271	2		Manage program logic in JavaScript		
5664271	3		Write clean and maintainable JavaScript code		
5664271	4		Congratulations!		
5261196	1		What are objects and what do they do?		
5261196	2		Using Logic and Elements of Programming		
5261196	3		Understand Functions and Messages		
5261196	4		How Computers Store Data		
4614926	1		Mastering the command line		
3314571	1		What is the web?		
3314571	2		Developers themselves		
5670356	1		Understand and use data		
5670356	2		Manage the flow		
5670356	3		Write clean and maintainable code		
6900856	1		Write Methods and Classes Using Python		
6900856	2		Use Inheritance Behavior in a Python Program		
6900856	3		Structure Your Code in a Python Program		
6900856	4		Congratulations!		
6902811	1		Create Data Using Python		
6902811	2		Manage Program Logic in Python		
6902811	3		Extract Data From the Web Using Python Libraries		
5667431	1		Understand and use data		
5667431	2		Manage the flow		
5667431	3		Write clean and maintainable code		
5667431	4		Create your first application		
7132446	1		Learn How React Works		
7132446	2		Create a Complete Application Using Create React App (CRA)		
7132446	3		Manage Data in a React App Using State and Effects		
7132446	4		Conclusion		
7476131	1		Take Your First Steps With Git		
7476131	2		Use Basic Git Commands		
7476131	3		Make and Fix Common Mistakes		
5614116	1		Build a Simple Express Server		
5614116	2		Build a RESTful API		
5614116	3		Make Your API Secure		
5614116	4		Add Image Upload to Your API		
5625786	1		Structure your code efficiently		
5625786	2		Create efficient, maintainable code with intermediate Sass techniques		
5625786	3		Streamline your code using advanced Sass techniques		
5493201	1		Manipulate the DOM		
5493201	2		Get data from users and from servers		
5493201	3		Use asynchronous programming to make multiple requests		
5493201	4		Build in your local environment		
5671596	1		Navigate ASP.NET Core MVC		
5671596	2		Set Up a Simple MVC Application With ASP.NET Core		
5671596	3		Implement a .NET MVC Application		
5671596	4		Publish a .NET MVC Application With Azure		
6031801	1		Design Your Database		
6031801	2		Construct and Maintain Your Database		
3505471	1		Launch and configure WordPress		
3505471	2		Tailor your WordPress site		
5664336	1		Build Your First Vue.js App		
5664336	2		Scale Your App With Vue CLI		
5664336	3		Create Reusable Components in Vue.js		
5664336	4		Manage Data Across Your Application With Vuex		
5664336	5		Congratulations!		
4661936	1		Create Your First Application		
4661936	2		Add Functionality		
4661936	3		Improve the Experience		
5671741	1		What Is a Relational Database?		
5671741	2		Design your logical model		
5671626	1		Take your first steps with Git		
5671626	2		Fix your mistakes when using GitHub		
5671626	3		Manage your code using advanced versioning techniques		
5671626	4		Use Git tools to work as a team		
6967196	1		Course Orientation		
6967196	2		Begin a Django App Using Models, Views, and Templates		
6967196	3		Manage Data in a Django Database		
6967196	4		Build a CRUD Interface in Django		
5162996	1		Describe the Main Online Security Regulations		
5162996	2		Secure Your Code With OWASP		
5162996	3		Apply Advanced Strategies to Maintaining Your App's Security		
4544611	1		Identify Agile Requirements for User Stories and Acceptance Tests		
4544611	2		Store User Stories and Acceptance Tests in Agile Documentation Format		
4544611	3		Test and Write Bug Reports		
5625816	1		Get started with CSS Animations		
5625816	2		Translations, rotations, and opacity, oh my!		
5625816	3		Make your animations dynamic		
7039141	1		Set Up Your Environment		
5664281	1		Identify the Benefits of Bootstrap		
5664281	2		Structure Responsive Page Layouts		
5664281	3		Use Bootstrap UI Components for Displaying Content		
5664281	4		Add Interactivity to Your Site		
5664281	5		Create Custom Themes and Functionality		
5684146	1		Set up a deployable Spring Boot project		
5684146	2		Create a working web application with Spring MVC		
5684146	3		Refactor an application to ensure loosely coupled and testable backend services		
5684146	4		Manage a production environment with Spring Boot		
5670561	1		Identify the strengths of Visual Studio		
5670561	2		Install your environment and set up a project		
5670561	3		Work collaboratively through the lifecycle of a .NET app		
6900866	1		Write Clear Code Using PEP 8 Guidelines		
6900866	2		Solve Common Programming Problems With Design Patterns in Python		
6900866	3		Apply the SOLID Principles to Python Code		
6900866	4		Congratulations!		
6121936	1		Identify the Value of REST APIs for Your Code Projects		
6121936	2		Make Requests and Send Responses with a REST API		
6121936	3		Design REST APIs		
6900846	1		Manage Python Packages With pip		
6900846	2		Create a Python Virtual Environment With venv		
6900846	3		Set Up a Project in an IDE Using PyCharm		
6663461	1		Course Orientation		
6663461	2		Create Accessible Web Pages Using Semantic HTML and ARIA Attributes		
6663461	3		Create Accessible Interactive Content on a Web Page		
7107341	1		Course Orientation		
7107341	2		Build an Authentication App in Django		
7107341	3		Use Advanced Functionalities of Django Models and Forms		
7107341	4		Use Advanced Functionalities of the Django ORM and Templates		
5683681	1		Integrate Basic Security Into Your Java Web Apps		
5683681	2		Create a Secure Login for Your Spring App With OAuth 2.0		
5683681	3		Leverage Security Techniques Provided Within Spring Security		
5671481	1		Organize C# Code Using MVC Architecture		
5671481	2		Apply the SOLID Principles to C# code		
5671481	3		Solve Common Programming Problems With Design Patterns in C#		
1306056	1		Improve the indexing of a website		
1306056	2		Increase the Speed of Your Website		
1306056	3		Optimize a Website Built With a JavaScript Framework		
1306056	4		Optimize SEO for a Multilingual Website		
7315991	1		Build a Complete Single-Page Application With Robust Architecture		
7315991	2		Incorporate Data Into a React Application With Hooks		
7315991	3		Test your React Application with Jest and React Testing Library		
7315991	4		Progress Within the React Ecosystem		
3505451	1		Understand JavaScript and jQuery		
3505451	2		Dive into jQuery		
5684096	1		Organize Java Code Using MVC Architecture		
5684096	2		Apply the SOLID Principles to Java Code		
5684096	3		Solve Common Programming Problems With Design Patterns in Java		
7655936	1		Learn What Bootstrap Is Used For		
7655936	2		Create Responsive Layouts		
7655936	3		Display Content Using UI Components		
7655936	4		Add Interactivity to Your Website		
7655936	5		Create Your Own Features and Themes		
6121861	1		Extract User Needs Using Domain-Driven Design Processes		
6121861	2		Formalize User Needs Into a Domain Model		
5684376	1		Understand Tools for Writing Java		
5684376	2		Install Eclipse		
5684376	3		Use Eclipse to Manage the Lifecycle of an Application		
4544631	1		Learn the nature of planning and estimating in agile development		
4544631	2		Learn how to create User Story Maps		
3523361	1		Understand testing		
3523361	2		Test using Jasmine		
7462561	1		Document Your Code to Make It Maintainable and Reusable		
7462561	2		Create Documentation for Your Architecture		
4055461	1		Breakdown project briefs		
4055461	2		Project work styles		
6397806	1		Create Architecture Designs Based on Industry Standards		
5684021	1		Integrate Basic Concurrency Techniques into Code		
5684021	2		Use Industry-Standard Concurrency Safeguards		
5684021	3		Develop Thread-Safe Asynchronous Solutions		
5661466	1		Write effective unit tests by using test automation best practices		
5661466	2		Test your codebase using advanced unit testing techniques		
5661466	3		Validate requirements using integration & end-to-end testing		
3523321	1		Understand DevTools		
3523321	2		Explore DevTools tabs		
5670586	1		Get started with testing		
5670586	2		Apply unit testing to a C# application		
5670586	3		Apply integration testing to a C# application		
5774406	1		Take Your First Steps in Kotlin		
5774406	2		Discover Control Structures in Kotlin		
5774406	3		Optimize Your Code Writing With Kotlin		
7735231	1		Draw a Wireframe on Paper		
7735231	2		Build a Wireframe With Figma		
7735231	3		Create Your First Mock-Up With Figma		
5671811	1		Integrate Relational Databases Using Code-First Migrations		
5671811	2		Build an Object Model in C# Using Database-First Integration		
6031811	1		Persist Data Within Your Java Applications		
6031811	2		Persist Java Object into a Relational Database Using JDBC and Hibernate		
6031811	3		Organize Persistence Logic in Your Code with the Repository Pattern		
4510766	1		Get Acquainted With Rails		
4510766	2		Build Your App's Features		
4510766	3		Test and Iterate		
4539111	1		Introduction to iOS development		
4539111	2		Create your first application		
4539111	3		Start coding!		
5295881	1		Apply basic CSS positioning techniques		
5295881	2		Create two-dimensional layouts with CSS Grid		
5295881	3		Implement one-dimensional layouts with Flexbox		
5295881	4		Explore legacy layouts		
5086986	1		Deploy an Authentication Strategy in Firebase		
5086986	2		Save and Retrieve Data From Firebase in Real Time		
5086986	3		Share Files and Manage Notifications in Firebase		
4544576	1		Prototyping Basics		
4544576	2		Learn Sketch		
4544576	3		Creating High-Fidelity Prototypes with Sketch and InVision		
6397781	1		Discover the Role of an Effective Client Brief		
6397781	2		Analyze a Project to Prepare a Client Brief		
6397781	3		Use Agile to Communicate Project Scope to Clients		
4542131	1		Establish the basics of Swift		
4542131	2		Organize your code with the control flows		
4542131	3		Utilize collections and optionals		
4542131	4		Optimize your code with functions		
5670606	1		Understand the problem in debugging code		
5670606	2		Manage the execution flow in a C# unit test		
5670606	3		Debugging data in C#		
7646551	1		Use REST APIs for Your Code Projects		
7646551	2		Make Requests and Send Responses With a REST API		
7646551	3		Design REST APIs		
4554306	1		Navigate the iOS app project		
4554306	2		Discover UI components		
4554306	3		Implement data model and logic		
4554306	4		Revive your app		
4554306	5		Accommodate different points of view		
5779271	1		Store your data in an Android file		
5779271	2		Store data in a structured way using a SQLite database		
5779271	3		Hone your app's architecture		
5087031	1		Debug, Correct, and Improve your code		
5087031	2		Write Unit Tests		
6237456	1		Identify Key Debugging Methodologies, Tools, and Vocabulary		
6237456	2		Investigate a Bug Using the Java Debugger		
6237456	3		Fix bugs Using Visual VM, JConsole, and Logging Techniques		
5671936	1		Protect Against Common Security Threats With .NET Core		
5671936	2		Manage Access to Your .NET MVC Web Application		
