src_course_id	src_chapter_id	relation	tgt_course_id	tgt_chapter_id	href
1733551	5236036	references	2257706	0	https://openclassrooms.com/courses/presentation-du-concept-d-annuaire-ldap
1733551	5236081	references	43538	42264	https://openclassrooms.com/courses/reprenez-le-controle-a-l-aide-de-linux/analyser-le-reseau-et-filtrer-le-trafic-avec-un-pare-feu
1733551	5236091	references	4810836	0	https://openclassrooms.com/courses/decouvrez-le-cloud-avec-amazon-web-services
1756296	0	requires	2356316	0	https://openclassrooms.com/fr/courses/2356316-montez-un-serveur-de-fichiers-sous-linux
1756296	0	requires	2356306	0	https://openclassrooms.com/fr/courses/2356306-prenez-en-main-windows-server
1756296	0	requires	857447	0	https://openclassrooms.com/fr/courses/857447-apprenez-le-fonctionnement-des-reseaux-tcp-ip
1756296	5369861	references	3013891	0	https://openclassrooms.com/courses/ameliorez-l-impact-de-vos-presentations
1756296	5369861	references	4577696	0	https://openclassrooms.com/courses/prenez-la-parole-en-public
1761876	0	requires	857447	0	https://openclassrooms.com/fr/courses/857447-apprenez-le-fonctionnement-des-reseaux-tcp-ip
1761876	0	requires	2340511	0	https://openclassrooms.com/fr/courses/2340511-maitrisez-et-securisez-vos-reseaux-tcp-ip
1761876	0	requires	43538	0	https://openclassrooms.com/fr/courses/43538-reprenez-le-controle-a-laide-de-linux
2340511	0	requires	857447	0	https://openclassrooms.com/courses/apprenez-le-fonctionnement-des-reseaux-tcp-ip
2340511	0	requires	43538	0	https://openclassrooms.com/fr/courses/43538-reprenez-le-controle-a-laide-de-linux?status=published
2340511	0	requires	918836	0	https://openclassrooms.com/fr/courses/918836-concevez-votre-site-web-avec-php-et-mysql
2340511	2340686	requires	918836	0	https://openclassrooms.com/fr/courses/918836-concevez-votre-site-web-avec-php-et-mysql
2340511	0	references	857447	0	https://openclassrooms.com/fr/courses/857447-apprenez-le-fonctionnement-des-reseaux-tcp-ip
2340511	0	references	43538	0	https://openclassrooms.com/fr/courses/43538-reprenez-le-controle-a-laide-de-linux?status=published
2340511	0	references	918836	0	https://openclassrooms.com/fr/courses/918836-concevez-votre-site-web-avec-php-et-mysql
2340511	5678115	references	857447	855562	https://openclassrooms.com/courses/apprenez-le-fonctionnement-des-reseaux-tcp-ip/rendre-mes-applications-joignables-sur-le-reseau
2340511	2340686	references	918836	0	https://openclassrooms.com/fr/courses/918836-concevez-votre-site-web-avec-php-et-mysql
2013451	0	requires	43538	0	https://openclassrooms.com/fr/courses/43538-reprenez-le-controle-a-laide-de-linux
2013451	0	requires	857447	0	https://openclassrooms.com/fr/courses/857447-apprenez-le-fonctionnement-des-reseaux-tcp-ip
1733046	0	requires	857447	0	https://openclassrooms.com/fr/courses/857447-apprenez-le-fonctionnement-des-reseaux-tcp-ip
1733046	0	requires	43538	0	https://openclassrooms.com/fr/courses/43538-reprenez-le-controle-a-laide-de-linux
6227516	0	requires	3676841	0	https://openclassrooms.com/fr/courses/3676841-realisez-le-cahier-des-charges-dun-projet-digital
6227516	0	requires	6227506	0	https://openclassrooms.com/fr/courses/6227506-assistez-la-maitrise-douvrage-dun-projet-si
6227516	0	requires	5774866	0	https://openclassrooms.com/fr/courses/5774866-analysez-les-risques-de-votre-projet
6227516	0	requires	4296701	0	https://openclassrooms.com/fr/courses/4296701-gerez-un-projet-digital-avec-une-methodologie-en-cascade
6227516	6851049	references	6227506	0	https://openclassrooms.com/fr/courses/6227506-assistez-la-maitrise-douvrage-dun-projet-si
6227516	6851049	references	5263401	6207231	https://openclassrooms.com/fr/courses/5263401-initiez-vous-a-la-surete-de-fonctionnement/6207231-menez-une-amdec
6227516	6851049	references	4421146	0	https://openclassrooms.com/fr/courses/4421146-animez-un-atelier-de-creativite
6227516	6851049	references	1734211	0	https://openclassrooms.com/fr/courses/1734211-analysez-et-gerez-des-risques-si
2035786	0	requires	857447	0	https://openclassrooms.com/fr/courses/857447-apprenez-le-fonctionnement-des-reseaux-tcp-ip
2035786	0	requires	43538	0	https://openclassrooms.com/fr/courses/43538-reprenez-le-controle-a-laide-de-linux
2035786	6050403	references	2035786	0	https://openclassrooms.com/fr/courses/2035786/www.openclassrooms.fr
1734201	0	requires	2100086	0	https://openclassrooms.com/fr/courses/2100086-decouvrez-le-monde-des-systemes-dinformation
1734201	0	requires	5492081	0	https://openclassrooms.com/fr/courses/5492081-decouvrez-lunivers-de-la-cybersecurite
1734201	6206398	references	4805776	0	https://openclassrooms.com/fr/courses/4805776-mettez-en-place-un-systeme-de-veille-informationnelle?status=published
1734201	6206398	references	1733741	0	https://openclassrooms.com/fr/courses/1733741-effectuez-votre-veille-en-cybersecurite
2035746	0	requires	43538	0	https://openclassrooms.com/fr/courses/43538-reprenez-le-controle-a-laide-de-linux
2035746	0	requires	857447	0	https://openclassrooms.com/fr/courses/857447-apprenez-le-fonctionnement-des-reseaux-tcp-ip
2035746	6338618	references	43538	39044	https://openclassrooms.com/en/courses/43538-reprenez-le-controle-a-laide-de-linux/39044-les-utilisateurs-et-les-droits
1750151	0	requires	5492081	0	https://openclassrooms.com/fr/courses/5492081-decouvrez-lunivers-de-la-cybersecurite
1750151	0	requires	2100086	0	https://openclassrooms.com/fr/courses/2100086-decouvrez-le-monde-des-systemes-dinformation
1750151	0	requires	43538	0	https://openclassrooms.com/fr/courses/43538-reprenez-le-controle-a-laide-de-linux
1734211	0	requires	2100086	0	https://openclassrooms.com/fr/courses/2100086-decouvrez-le-monde-des-systemes-dinformation
1734211	6477086	requires	1734211	6477081	https://openclassrooms.com/fr/courses/1734211-analysez-et-gerez-des-risques-si/6477081-analysez-les-risques?status=draft#/id/r-6479024
1734211	6477076	references	1734211	0	https://openclassrooms.com/fr/courses/1734211/parts/1749021/edit
1734211	6477086	references	1734201	0	https://openclassrooms.com/fr/courses/1734201-definissez-la-politique-de-securite-de-votre-entreprise
1734211	6477101	references	1734201	0	https://openclassrooms.com/fr/courses/1734201-definissez-la-politique-de-securite-de-votre-entreprise
1761931	0	requires	857447	0	https://openclassrooms.com/fr/courses/857447-apprenez-le-fonctionnement-des-reseaux-tcp-ip
1761931	0	requires	1959476	0	https://openclassrooms.com/fr/courses/1959476-administrez-vos-bases-de-donnees-avec-mysql
1761931	5702551	references	1757741	0	https://openclassrooms.com/fr/courses/1757741-securisez-vos-donnees-avec-la-cryptologie
1761931	5702551	references	1757741	0	https://openclassrooms.com/en/courses/1757741-securisez-vos-donnees-avec-la-cryptologie
6227466	0	requires	2100086	0	https://openclassrooms.com/fr/courses/2100086-decouvrez-le-monde-des-systemes-dinformation
6227466	6227473	references	2100086	0	https://openclassrooms.com/fr/courses/2100086-decouvrez-le-monde-des-systemes-dinformation
6227466	6842396	references	5192236	0	https://openclassrooms.com/fr/courses/5192236-menez-une-recherche-utilisateur
6227466	6842396	references	6207256	0	https://openclassrooms.com/fr/courses/6207256-mettez-en-place-un-plan-de-gouvernance-de-votre-si
6227466	6844961	references	4296701	4334171	https://openclassrooms.com/fr/courses/4296701-gerez-un-projet-digital-avec-une-methodologie-en-cascade/4334171-planifiez-la-realisation-de-votre-projet-avec-un-diagramme-de-gantt
6227466	6844961	references	6227516	0	https://openclassrooms.com/fr/courses/6227516-assurez-la-qualite-dun-projet-informatique-avec-iso-9001?status=draft
6227466	6844961	references	5774866	0	https://openclassrooms.com/fr/courses/5774866-analysez-les-risques-de-votre-projet
6227466	6845336	references	4507926	0	https://openclassrooms.com/fr/courses/4507926-initiez-vous-a-la-gestion-de-projet-agile
6227466	6845336	references	4511226	0	https://openclassrooms.com/fr/courses/4511226-gerez-votre-projet-avec-une-equipe-scrum
6227466	6849496	references	6227486	0	https://openclassrooms.com/fr/courses/6227486/edit
6227466	6849496	references	6227476	0	https://openclassrooms.com/fr/courses/6227476-appliquez-les-principes-du-green-it-dans-votre-entreprise
2035756	0	requires	4810836	0	https://openclassrooms.com/fr/courses/4810836-decouvrez-le-cloud-avec-amazon-web-services?status=published
2035756	6110259	requires	4810836	4820620	https://openclassrooms.com/fr/courses/4810836-decouvrez-le-cloud-avec-amazon-web-services/4820620-definir-un-budget
2035756	6110473	requires	4810836	4820620	https://openclassrooms.com/fr/courses/4810836-decouvrez-le-cloud-avec-amazon-web-services/4820620-definir-un-budget
2035756	6113199	requires	4810836	4820620	https://openclassrooms.com/fr/courses/4810836-decouvrez-le-cloud-avec-amazon-web-services/4820620-definir-un-budget
2035756	6110146	references	1233741	0	https://openclassrooms.com/fr/courses/1233741-gerez-vos-codes-source-avec-git
2035756	6110259	references	857447	853668	https://openclassrooms.com/fr/courses/857447-apprenez-le-fonctionnement-des-reseaux-tcp-ip/853668-decoupage-dune-plage-dadresses
2035756	6110320	references	857447	856345	https://openclassrooms.com/fr/courses/857447-apprenez-le-fonctionnement-des-reseaux-tcp-ip/856345-la-nat-et-le-port-forwarding
2035756	6110320	references	857447	854659	https://openclassrooms.com/fr/courses/857447-apprenez-le-fonctionnement-des-reseaux-tcp-ip/854659-le-routage#/id/r-854407
2035756	6110473	references	4810836	0	https://openclassrooms.com/fr/courses/4810836-decouvrez-le-cloud-avec-amazon-web-services
2035756	6110473	references	4810836	4941641	https://openclassrooms.com/fr/courses/4810836-decouvrez-le-cloud-avec-amazon-web-services/4941641-lancer-une-instance#/id/r-4941752
2035756	6110473	references	4810836	4941641	https://openclassrooms.com/fr/courses/4810836-decouvrez-le-cloud-avec-amazon-web-services/4941641-lancer-une-instance#/id/r-4942699
2035756	6113199	references	4810836	5047911	https://openclassrooms.com/fr/courses/4810836-decouvrez-le-cloud-avec-amazon-web-services/5047911-stocker-et-acceder-a-des-fichiers-sur-s3
2035756	6113294	references	2035756	6110473	https://openclassrooms.com/fr/courses/2035756-deployez-vos-systemes-et-reseaux-dans-un-environnement-cloud-avec-aws/6110473-montez-une-base-de-donnees-et-une-machine-ec2-dans-votre-vpc?status=draft
2035756	6113294	references	1959476	0	https://openclassrooms.com/fr/courses/1959476-administrez-vos-bases-de-donnees-avec-mysql
6227506	0	requires	3676841	0	https://openclassrooms.com/fr/courses/3676841-realisez-le-cahier-des-charges-dun-projet-digital
6227506	0	requires	2035826	0	https://openclassrooms.com/fr/courses/2035826-debutez-lanalyse-logicielle-avec-uml
6227506	6796574	references	2035806	0	https://openclassrooms.com/fr/courses/2035806-virtualisez-votre-architecture-et-vos-environnements-de-travail
6227506	6796574	references	4810836	0	https://openclassrooms.com/fr/courses/4810836-decouvrez-le-cloud-avec-amazon-web-services
6227506	6796609	references	5774771	0	https://openclassrooms.com/fr/courses/5774771-realisez-un-benchmark-digital
6227506	6796620	references	1372996	0	https://openclassrooms.com/fr/courses/1372996-concevez-larchitecture-dun-systeme
6227506	6796620	references	857447	853441	https://openclassrooms.com/fr/courses/857447-apprenez-le-fonctionnement-des-reseaux-tcp-ip/853441-la-couche-3#r-853283
6227506	6796620	references	857447	857163	https://openclassrooms.com/fr/courses/857447-apprenez-le-fonctionnement-des-reseaux-tcp-ip/857163-le-service-dns
6227506	6796620	references	1757741	6031695	https://openclassrooms.com/fr/courses/1757741-securisez-vos-donnees-avec-la-cryptographie/6031695-securisez-vos-connexions-avec-tls
6227506	6796640	references	5454886	0	https://openclassrooms.com/fr/courses/5454886-creez-et-appliquez-une-charte-graphique
6227506	6796640	references	3013856	0	https://openclassrooms.com/fr/courses/3013856-ux-design-decouvrez-les-fondamentaux
6227506	6796645	references	4055451	0	https://openclassrooms.com/fr/courses/4055451-modelisez-et-implementez-une-base-de-donnees-relationnelle-avec-uml
6227506	6796645	references	2035826	0	https://openclassrooms.com/fr/courses/2035826-debutez-lanalyse-logicielle-avec-uml
6227506	6796663	references	6227506	6796645	https://openclassrooms.com/fr/courses/6227506-assistez-la-maitrise-douvrage/6796645-concevez-votre-base-de-donnees
6227506	6796676	references	2013451	0	https://openclassrooms.com/fr/courses/2013451-mettez-en-place-les-bonnes-pratiques-itil-lors-de-vos-deploiements
6227506	6796678	references	1730486	6544671	https://openclassrooms.com/fr/courses/1730486-gerez-vos-incidents-avec-le-referentiel-itil-sur-glpi/6544671-traitez-et-suivez-votre-ticket-dans-glpi#/id/r-6546204
6227506	6796678	references	1730486	0	https://openclassrooms.com/fr/courses/1730486-gerez-vos-incidents-avec-le-referentiel-itil-sur-glpi
6227506	6796678	references	4669156	0	https://openclassrooms.com/fr/courses/4669156-initiez-vous-a-la-conception-de-formation
5281406	0	requires	19980	0	https://openclassrooms.com/fr/courses/19980-apprenez-a-programmer-en-c
5281406	0	requires	43538	0	https://openclassrooms.com/fr/courses/43538-reprenez-le-controle-a-laide-de-linux
6227486	0	requires	2013451	0	https://openclassrooms.com/fr/courses/2013451-mettez-en-place-les-bonnes-pratiques-itil-lors-de-vos-deploiements
6227486	6602930	references	1372996	0	https://openclassrooms.com/fr/courses/1372996-concevez-larchitecture-dun-systeme
6227486	6602936	references	1734211	0	https://openclassrooms.com/fr/courses/1734211-analysez-et-gerez-des-risques-si
6227486	6602936	references	1734201	0	https://openclassrooms.com/fr/courses/1734201-definissez-la-politique-de-securite-de-votre-entreprise
1733141	5701906	references	4805776	0	https://openclassrooms.com/en/courses/4805776-mettez-en-place-un-systeme-de-veille-informationnelle
1733141	5701921	references	1733046	0	https://openclassrooms.com/en/courses/1733046-prenez-le-controle-a-distance-dun-poste-linux-windows-avec-vnc
4776036	4806831	references	4776036	0	https://openclassrooms.com/fr/courses/4776036/parts/4806831/Ransomware%20:%209%20mesures%20pour%20se%20prot%C3%A9ger%20et%20r%C3%A9cup%C3%A9rer%20ses%20fichiers
4776036	4806831	references	4776036	0	https://openclassrooms.com/fr/courses/4776036/parts/4806831/Victime%20d'un%20piratage%20informatique,%20la%20soci%C3%A9t%C3%A9%20Clermont%20Pi%C3%A8ces%20va%20fermer%20boutique
4297411	0	requires	3075566	0	https://openclassrooms.com/courses/decouvrir-la-programmation-creative
4297411	0	references	3075566	0	https://openclassrooms.com/courses/decouvrir-la-programmation-creative
4297411	4304501	references	951117	948991	https://openclassrooms.com/courses/ameliorez-la-visibilite-de-votre-site-grace-au-referencement/les-robots-sur-le-web
4297411	4304501	references	1603881	0	https://openclassrooms.com/courses/apprenez-a-creer-votre-site-web-avec-html5-et-css3
4297411	4304551	references	4297411	0	https://openclassrooms.com/courses/connecter-le-reseau/exercises/1552
4297411	4304576	references	857447	857163	https://openclassrooms.com/courses/apprenez-le-fonctionnement-des-reseaux-tcp-ip/le-service-dns
4297411	4304576	references	3930076	0	https://openclassrooms.com/courses/manipuler-l-information
4297411	4304576	references	857447	0	https://openclassrooms.com/courses/apprenez-le-fonctionnement-des-reseaux-tcp-ip/le-routage-1
4297411	4304626	references	3075566	0	https://openclassrooms.com/courses/decouvrir-la-programmation-creative
4297411	4304631	references	1118811	0	https://openclassrooms.com/courses/les-requetes-http
4297411	4304646	references	3075566	0	https://openclassrooms.com/courses/decouvrir-la-programmation-creative/exploitez-la-force-du-collaboratif-pour-transmettre
4297411	4304646	references	3930076	3930087	https://openclassrooms.com/courses/manipuler-l-information/creez-votre-avatar
6227526	0	requires	1734211	0	https://openclassrooms.com/fr/courses/1734211-analysez-et-gerez-des-risques-si
6227526	6674416	references	6227526	6674425	https://openclassrooms.com/fr/courses/6227526-mettez-en-place-des-plans-de-continuite-et-de-reprise-dactivite/6674425-redigez-votre-plan-de-continuite-dactivite
6227526	6674416	references	6227526	6674421	https://openclassrooms.com/fr/courses/6227526-mettez-en-place-des-plans-de-continuite-et-de-reprise-dactivite/6674421-dressez-le-bia-le-bilan-dimpact-sur-votre-activite?status=draft
6227526	6674425	references	6227526	6674427	https://openclassrooms.com/fr/courses/6227526-mettez-en-place-des-plans-de-continuite-et-de-reprise-dactivite/6674427-gerez-les-situations-de-crise-de-votre-entreprise?status=draft
3930076	0	requires	3075566	0	https://openclassrooms.com/courses/decouvrir-la-programmation-creative
3930076	3930087	requires	3075566	0	https://openclassrooms.com/courses/decouvrir-la-programmation-creative
3930076	3930088	requires	3075566	0	https://openclassrooms.com/courses/decouvrir-la-programmation-creative/partagez-votre-premier-programme#/id/r-3672003
3930076	0	references	3075566	0	https://openclassrooms.com/courses/decouvrir-la-programmation-creative
3930076	3930089	references	3075566	0	https://openclassrooms.com/courses/decouvrir-la-programmation-creative/differenciez-programme-et-algorithme#/id/r-3672051
3930076	3930090	references	1214196	0	https://openclassrooms.com/courses/les-calculs-en-binaire
3930076	3930090	references	3075566	0	https://openclassrooms.com/courses/decouvrir-la-programmation-creative/existe-t-il-plusieurs-langages-informatiques#/id/r-3672406
3930076	3930686	references	3075566	0	https://openclassrooms.com/courses/decouvrir-la-programmation-creative/partagez-votre-premier-programme#/id/r-3672003
3930076	3930687	references	3930076	0	https://openclassrooms.com/courses/3930076/parts/3930687/%20https:/drive.google.com/open?id=0B2UGZZ9ZbRwxRVg3UUhxU1Jkc0k
3930076	3930687	references	3075566	0	https://openclassrooms.com/courses/decouvrir-la-programmation-creative/racontez-une-histoire-interactive-avec-scratch
3930076	3930695	references	993975	992711	https://openclassrooms.com/courses/apprenez-a-programmer-en-vb-net/introduction-au-langage-sql
3930076	3930696	references	2958471	0	https://openclassrooms.com/courses/comprendre-le-big-data-a-travers-les-films-de-cinema
3930076	3930698	references	3075566	0	https://openclassrooms.com/courses/decouvrir-la-programmation-creative/tous-les-algorithmes-se-valent-ils#/id/r-3678916
3930076	3930699	references	3930076	3930695	https://openclassrooms.com/courses/manipuler-l-information/donnez-moi-des-donnees-ordonnees#/id/video_Player_0
6207256	0	requires	2100086	0	https://openclassrooms.com/fr/courses/2100086-decouvrez-le-monde-des-systemes-dinformation
6207256	6654340	references	6227486	0	https://openclassrooms.com/fr/courses/6227486-appliquez-itil-dans-l-evolution-du-systeme-d-information-de-votre-entreprise?status=draft
6207256	6654340	references	1734201	6206035	https://openclassrooms.com/fr/courses/1734201-definissez-la-politique-de-securite-de-votre-entreprise/6206035-equipez-vous-pour-concevoir-une-pssi#/id/r-6206042
6207256	6654409	references	1734211	0	https://openclassrooms.com/fr/courses/1734211-analysez-et-gerez-des-risques-si
6825041	7087531	requires	5218241	5438483	https://openclassrooms.com/fr/courses/5218241-obtenez-lemploi-qui-vous-correspond/5438483-preparez-votre-entretien-en-5-etapes#:~:text=Respectez%20ces%205%20%C3%A9tapes%20pour,poser%20et%20pr%C3%A9parez%20vos%20r%C3%A9ponses
6825041	7087686	references	4805776	0	https://openclassrooms.com/fr/courses/4805776-mettez-en-place-un-systeme-de-veille-informationnelle
6825041	7087746	references	6093671	0	https://openclassrooms.com/fr/courses/6093671-decouvrez-la-methodologie-devops
1750566	0	requires	5492081	0	https://openclassrooms.com/fr/courses/5492081-decouvrez-lunivers-de-la-cybersecurite
1750566	0	requires	2100086	0	https://openclassrooms.com/fr/courses/2100086-decouvrez-le-monde-des-systemes-dinformation
1750566	0	requires	1761876	0	https://openclassrooms.com/fr/courses/1761876-securisez-vos-infrastructures
1750566	0	requires	43538	0	https://openclassrooms.com/fr/courses/43538-reprenez-le-controle-a-laide-de-linux
1750566	7145108	references	1946106	5241681	https://openclassrooms.com/fr/courses/1946106-securisez-votre-reseau-grace-aux-vpn-et-firewall/5241681-securisez-votre-infrastructure-grace-a-pfsense
1750566	7145268	references	6573181	0	https://openclassrooms.com/fr/courses/6573181-adoptez-les-api-rest-pour-vos-projets-web
1750566	7145268	references	4462426	4474691	https://openclassrooms.com/fr/courses/4462426-maitrisez-les-bases-de-donnees-nosql/4474691-etudiez-le-fonctionnement-d-elasticsearch
1750566	7145268	references	4462426	4686486	https://openclassrooms.com/fr/courses/4462426-maitrisez-les-bases-de-donnees-nosql/4686486-visualisez-et-prototypez-avec-kibana
1561696	0	requires	857447	0	https://openclassrooms.com/fr/courses/857447-apprenez-le-fonctionnement-des-reseaux-tcp-ip
3664366	0	requires	6344196	0	https://openclassrooms.com/fr/courses/6344196-planifiez-vos-taches-avec-des-scripts-powershell-sur-windows-server
3664366	0	references	3314646	0	https://openclassrooms.com/courses/guide-du-developpeur-windows-10
2257706	0	references	857447	0	https://openclassrooms.com/informatique/cours/apprenez-le-fonctionnement-des-reseaux-tcp-ip/la-creation-d-internet-le-modele-osi
6059131	0	references	5382991	0	https://openclassrooms.com/fr/courses/5382991-pilotez-lamelioration-continue-dans-lindustrie-du-futur
6059131	0	references	6020326	0	https://openclassrooms.com/fr/courses/6020326-pilotez-la-maintenance-dans-l-industrie-du-futur
6059131	0	references	6016141	0	https://openclassrooms.com/fr/courses/6016141-pilotez-la-production-dans-lindustrie-du-futur
6059131	6059176	references	6016141	0	https://openclassrooms.com/fr/courses/6016141-pilotez-la-production-dans-lindustrie-du-futur
6059131	6059181	references	5382991	5709091	https://openclassrooms.com/fr/courses/5382991-pilotez-lamelioration-continue-dans-lindustrie-du-futur/5709091-cernez-les-enjeux-et-les-apports-de-la-culture-amelioration-continue
6059131	6059216	references	6016141	6467531	https://openclassrooms.com/fr/courses/6016141-pilotez-la-production-dans-lindustrie-du-futur/6467531-gerez-les-stocks
6059131	6059241	references	6016141	0	https://openclassrooms.com/fr/courses/6016141-pilotez-la-production-dans-lindustrie-du-futur
6059131	6501481	references	6016141	0	https://openclassrooms.com/fr/courses/6016141-pilotez-la-production-dans-lindustrie-du-futur
6059131	6501486	references	5382991	5715396	https://openclassrooms.com/fr/courses/5382991-pilotez-lamelioration-continue-dans-lindustrie-du-futur/5715396-imaginez-un-design-innovant-et-au-plus-juste-de-lusine-pour-la-rendre-agile
6059131	6059306	references	5382991	5715496	https://openclassrooms.com/fr/courses/5382991-pilotez-lamelioration-continue-dans-lindustrie-du-futur/5715496-entrez-dans-lere-de-lindustrie-digitalisee-et-numerique
6059131	6059331	references	6020326	0	https://openclassrooms.com/fr/courses/6020326-pilotez-la-maintenance-dans-l-industrie-du-futur
6059131	6059341	references	5382991	5382998	https://openclassrooms.com/fr/courses/5382991-pilotez-lamelioration-continue-dans-lindustrie-du-futur/5382998-pourquoi-optimiser-un-processus
6059131	6059346	references	5382991	5714336	https://openclassrooms.com/fr/courses/5382991-pilotez-lamelioration-continue-dans-lindustrie-du-futur/5714336-reconfigurez-la-chaine-de-valeur-de-votre-entreprise
6059131	6059351	references	6059131	6501486	https://openclassrooms.com/fr/courses/6059131-pilotez-la-supply-chain-dans-lindustrie-du-futur/6501486-distribuez-via-l-entrepot
5382991	5989791	requires	5492081	0	https://openclassrooms.com/fr/courses/5492081-decouvrez-lunivers-de-la-cybersecurite
5382991	5989791	references	4011851	0	https://openclassrooms.com/fr/courses/4011851-initiez-vous-au-machine-learning
5382991	5791621	references	4312781	0	https://openclassrooms.com/fr/courses/4312781-apprenez-a-apprendre
5382991	5791621	references	4805776	0	https://openclassrooms.com/fr/courses/4805776-mettez-en-place-un-systeme-de-veille-informationnelle
5382991	5749936	references	3013891	0	https://openclassrooms.com/fr/courses/3013891-ameliorez-limpact-de-vos-presentations
5382991	5749936	references	4421146	0	https://openclassrooms.com/fr/courses/4421146-animez-un-atelier-de-creativite
5382991	5780071	references	3656151	0	https://openclassrooms.com/fr/courses/3656151-decouvrir-la-posture-d-agilite
5382991	5780071	references	4781491	0	https://openclassrooms.com/fr/courses/4781491-testez-vos-idees-avec-le-lean-prototyping
5382991	5780071	references	3013836	0	https://openclassrooms.com/fr/courses/3013836-initiez-vous-au-design-thinking
5382991	5780071	references	4507926	4517156	https://openclassrooms.com/fr/courses/4507926-initiez-vous-a-la-gestion-de-projet-agile/4517156-utilisez-la-methode-kanban
5382991	5780071	references	3656076	0	https://openclassrooms.com/fr/courses/3656076-travailler-en-mode-collaboratif-au-quotidien
5382991	5780071	references	5164316	0	https://openclassrooms.com/fr/courses/5164316-travaillez-efficacement-en-equipe
5382991	5791656	references	4312781	0	https://openclassrooms.com/fr/courses/4312781-apprenez-a-apprendre
5382991	5791656	references	3656121	0	https://openclassrooms.com/fr/courses/3656121-se-mettre-en-posture-de-partage
5382991	5791656	references	4791596	4931436	https://openclassrooms.com/fr/courses/4791596-adaptez-votre-management-au-contexte-de-votre-organisation/4931436-maitrisez-les-principes-de-l-entreprise-responsabilisante
6801786	6821741	references	6016141	0	https://openclassrooms.com/fr/courses/6016141-pilotez-la-production-dans-lindustrie-du-futur
6801786	6821741	references	5984146	0	https://openclassrooms.com/fr/courses/5984146-pilotez-le-service-des-methodes-dans-lindustrie-du-futur
6801786	6821741	references	6227516	6850336	https://openclassrooms.com/fr/courses/6227516-assurez-la-qualite-dun-projet-si-avec-iso-9001/6850336-decouvrez-les-principes-du-management-de-la-qualite
6801786	6832176	references	6739646	0	https://openclassrooms.com/fr/courses/6739646-realisez-un-cahier-des-charges-fonctionnel
6801786	6833386	references	5382991	0	https://openclassrooms.com/fr/courses/5382991-pilotez-lamelioration-continue-dans-lindustrie-du-futur
6801786	6841896	references	5382991	5715496	https://openclassrooms.com/fr/courses/5382991-pilotez-lamelioration-continue-dans-lindustrie-du-futur/5715496-entrez-dans-lere-de-lindustrie-digitalisee-et-numerique
6801786	6844171	references	6227476	0	https://openclassrooms.com/fr/courses/6227476-appliquez-les-principes-du-green-it-dans-votre-entreprise
6801786	6845761	references	5382991	0	https://openclassrooms.com/fr/courses/5382991-pilotez-lamelioration-continue-dans-lindustrie-du-futur
6801786	6846006	references	5984146	0	https://openclassrooms.com/fr/courses/5984146-pilotez-le-service-des-methodes-dans-lindustrie-du-futur
6801786	6846296	references	3013836	0	https://openclassrooms.com/fr/courses/3013836-initiez-vous-au-design-thinking
1756306	6381277	references	5382991	5714336	https://openclassrooms.com/fr/courses/5382991-pilotez-lamelioration-continue-dans-lindustrie-du-futur/5714336-reconfigurez-la-chaine-de-valeur-de-votre-entreprise
1756306	6381277	references	5382991	0	https://openclassrooms.com/fr/courses/5382991-pilotez-lamelioration-continue-dans-lindustrie-du-futur?status=published
6020326	6197076	requires	5382991	5715496	https://openclassrooms.com/fr/courses/5382991-pilotez-lamelioration-continue-dans-lindustrie-du-futur/5715496-entrez-dans-lere-de-lindustrie-digitalisee-et-numerique
6020326	6194986	references	5382991	5975166	https://openclassrooms.com/fr/courses/5382991-pilotez-lamelioration-continue-dans-lindustrie-du-futur/5975166-dessinez-votre-premiere-usine-a-optimiser-grace-a-la-vsm
6020326	6194986	references	5382991	5709091	https://openclassrooms.com/fr/courses/5382991-pilotez-lamelioration-continue-dans-lindustrie-du-futur/5709091-cernez-les-enjeux-et-les-apports-de-la-culture-amelioration-continue
5060661	0	requires	4262331	0	https://openclassrooms.com/fr/courses/4262331-demarrez-votre-projet-avec-python
5060661	0	requires	4302126	0	https://openclassrooms.com/fr/courses/4302126-decouvrez-la-programmation-orientee-objet-avec-python
5439156	0	requires	5439146	0	https://openclassrooms.com/fr/courses/5439146-faites-vos-premiers-pas-dans-le-monde-de-l-electronique-numerique
5439156	5731616	references	5439156	5731651	https://openclassrooms.com/fr/courses/5439156-concevez-vos-premiers-circuits-combinatoires/5731651-implementez-les-circuits-combinatoires-avec-le-logiciel-dsch
6016141	6469351	requires	5382991	5715496	https://openclassrooms.com/fr/courses/5382991-pilotez-lamelioration-continue-dans-lindustrie-du-futur/5715496-entrez-dans-lere-de-lindustrie-digitalisee-et-numerique
6016141	6467531	references	6059131	6059216	https://openclassrooms.com/fr/courses/6059131-pilotez-la-supply-chain-dans-lindustrie-du-futur/6059216-managez-les-ressources-de-production-de-la-commande-a-la-livraison
6016141	6467536	references	6059131	6059216	https://openclassrooms.com/fr/courses/6059131-pilotez-la-supply-chain-dans-lindustrie-du-futur/6059216-managez-les-ressources-de-production-de-la-commande-a-la-livraison
6016141	6467541	references	5382991	0	https://openclassrooms.com/fr/courses/5382991-pilotez-lamelioration-continue-dans-lindustrie-du-futur
6016141	6467546	references	6020326	6194986	https://openclassrooms.com/fr/courses/6020326-pilotez-la-maintenance-dans-l-industrie-du-futur/6194986-ameliorez-au-cas-par-cas
